-7.583568702011306284e-02,3.557687449526426154e-02,4.921144483946378323e-02,3.420095868841595277e-02,1.227182647708860430e-02,-8.766815123645384233e-02,1.153253686530086725e-01,-6.388044438847816087e-02,4.592173984103944950e-02,2.742840126518295701e-02,5.541601871845012323e-02,-4.490553890777826407e-02,-3.960224659867500954e-03,-4.402772149786415845e-02,-2.129917090705435185e-03,-9.390081065703513585e-03,-5.738312465042977317e-02,-2.181898278133922661e-02,7.622658732261718140e-02,-2.751048268996440088e-02,1.525082744757021505e-02,-3.594338186923389661e-02,4.299084164427880578e-02,-5.118971072752303425e-02,3.282337976314983474e-02,5.890630480923008533e-02,1.740192614346886338e-02,-9.396272117568722770e-03,8.660119436641287860e-02,-6.184561453792309163e-03,-4.183960610324698876e-02,-2.410783022169956172e-02,-4.534235170460526598e-02,1.132525618059356150e-02,-9.265876875929527842e-03,9.446851307703396650e-03,3.007823611027988023e-02,3.700042663676471333e-02,-1.581228939666536916e-03,-3.256231687985756268e-02,-3.049851738787236893e-02,1.806186348130322042e-02,-3.400585644724733736e-02,-5.280913162967015850e-02,-3.887023336482329366e-02,3.462816535157933751e-02,1.522126438325845620e-02,-1.759234637304004506e-02,5.176407152625647073e-02,-1.354942703148344640e-01,3.718335870568796869e-03,-1.797926914077745478e-02,8.601561772343115087e-02,5.725130437115003718e-02,9.214771490492022765e-02,1.052989794983781868e-01,2.607124551529405032e-02,-3.177818238658029759e-03,2.220639785300903765e-02,-1.188435188245972295e-02,5.632809984651806351e-02,6.244309080672860029e-02,-5.007137397575029368e-03,-5.222310035852215267e-03,-2.802597905350223163e-03,7.031289631936579743e-02,-3.161217099001292427e-03,1.416448747711311282e-02,1.599985636383953816e-02,1.467296836682255856e-01,3.123980954911721036e-02,-1.193532985458433011e-02,-2.345609843217910315e-02,-3.277864000355109469e-02,3.376192452556490975e-02,1.448246583243536709e-02,6.616015108254495909e-03,4.811878826142035326e-02,3.156368051104410655e-02,-9.022093851836196499e-02,3.642863681688626731e-02,-1.359095322279194919e-02,-8.712823820923126794e-02,4.382970695888584178e-02,7.426593285055499427e-02,-4.028827285777610706e-02,-3.328365547161853122e-02,2.775984685452883780e-02,-3.476789603033422771e-02,-6.687035664548078573e-02,4.436424637576762142e-02,2.973517334992319822e-02,9.081400250121324236e-02,-8.687230906581248913e-02,3.446222090816494776e-02,-3.457838865948111712e-02,2.848034741288442764e-02,-2.137066352885115539e-02,7.800115559357298500e-02,-4.444079038634339562e-02,9.761341065220514521e-03,-2.999670258150970853e-02,-2.651133794930309734e-02,-4.389073367446021112e-02,-5.239753227320483042e-02,-5.842181525210569937e-02,5.198971431238096769e-02,5.285786858595717397e-02,-1.464750835007818872e-02,3.349833926952691665e-02,-3.623136809868230529e-02,8.530011221061149784e-02,1.992018826147315749e-02,-7.816054358057737683e-02,1.834501777640195827e-02,4.091417562872847608e-02,-3.330200020121667961e-03,4.837320117799503993e-02,1.539440730897165960e-02,-9.304826451407208210e-02,8.689637906107179621e-02,2.678779685388737661e-02,3.290905852895328887e-02,2.696502346141535847e-02,5.696416398489943106e-02,-7.508747760207187816e-02,-1.640463864146017928e-02,2.775893654863578492e-03,-6.832601783348207780e-02,1.083954864727040002e-01,5.499212985504699225e-02,1.103161763794592160e-01,8.230376869442214416e-02,1.616022910054798478e-02,5.017896842023669701e-02,6.974439472599266825e-03,-8.567022014113889750e-02,4.470827092863696034e-02,-9.001851375030794564e-03,-1.232946400518854582e-02,-8.790791414736357293e-03,8.095402475920054908e-02,-6.807324619044094471e-02,1.291621480203326150e-02,-2.088818509152268882e-02,-1.984494161394989228e-02,-9.462887674219386605e-03,-2.392368904516453676e-02,1.666647646705942884e-02,-8.733676945252501211e-02,-3.401528655573683724e-02,8.748049289548569252e-02,1.216861722274505120e-02,2.959163724948500954e-02,2.400948817045035419e-02,-1.452612035171671478e-02,2.608341788312504642e-02,-4.823972790994120186e-03,6.951612477804041366e-03,2.981877442965828046e-03,-5.450137425550665576e-02,-2.253589470345395904e-02,-1.787105760486681905e-02,3.063964713301367548e-02,2.792614269785188494e-02,3.129675600738476143e-02,-1.488187117122290529e-02,-8.481173070102258904e-03,-4.535078935322241905e-02,1.413895618945722231e-03,-5.004772450864707761e-02,-9.964486096221662412e-03,-5.552104538621738770e-03,7.008716781258840511e-02,2.380284210961319466e-02,-2.431174302741147611e-03,-5.153632109295314123e-02,-6.035689048973947451e-02,3.498023229670262080e-02,-7.024334829189179908e-04,-1.845807333874630030e-02,2.225687635408405557e-02,5.391348136298103333e-02,-1.316306636699446711e-02,5.486145625034267309e-02,-6.398278602213854083e-02,-6.061864829534116539e-02,-1.410258807785584080e-02,-1.499681626206355450e-02,6.981532836002776743e-02,-6.589358591831991074e-02,3.398300169570134949e-02,1.956117439225675894e-02,-2.506884036968770949e-02,6.124881958218595518e-02,1.156162528091114194e-01,-9.681833796903778488e-02,1.241379455813828303e-01,-2.406173944465884312e-02,-9.381164480402503364e-03,4.100845088904261221e-03,3.308880324304881715e-02,3.355319492216275734e-02,-6.961978460739197405e-02,-6.007417633193880280e-02,-2.366100448539043208e-02,-3.212117954306420442e-02,-4.842382604398995372e-02,-4.185845348619683659e-02,2.743476876782768512e-02,8.873424913262803904e-04,-7.467572722753024195e-02,-3.083157345104954594e-02,-1.665844685537713060e-02,1.048630337832914816e-02,1.407323976867623679e-02,-2.606323301534633867e-03,5.043828108838732671e-02,1.050036579485054411e-01,1.623184034997388059e-02,4.601697064338469527e-03,3.847999417630314917e-02,-5.262114313100606233e-02,-6.166237466113091981e-02,1.484354793350678610e-02,-5.775162370763699260e-02,3.940646540557540822e-02,-5.488997733824806102e-02,6.560770360487358510e-02,1.753966499106477880e-02,4.925899581916996089e-02,-8.739730597760392294e-02,-6.651313065796164367e-03,-6.866936493831565617e-03,-3.723189389881133987e-02,7.842579362097205908e-02,-2.451030203960765166e-02,3.889944063605900448e-02,5.473658702239177914e-02,7.610643002392690482e-02,4.287876387363267691e-03,-5.876215638762578852e-02,-1.775529363374478420e-02,-8.040632153150430519e-03,3.444489639480641241e-02,-5.283061027705797386e-02,-3.604537829296450280e-02,-5.153957728374668201e-02,-1.930180297397223257e-02,4.283024235315085332e-02,-2.032816426317226536e-03,-1.416592567648934479e-02,7.727737213191955556e-02,-4.350445393492526763e-02,-6.647170715726571921e-02,7.042481656493521092e-02,4.268144117217446964e-02,3.089307918839321113e-02,-4.287638919401853821e-02,-5.288960550885956485e-02,2.943053401497425919e-02,5.563687199645991899e-03,-9.407417604605833664e-03,6.374431542410074168e-03,7.315562304722157683e-02,6.185734569727889889e-03,3.131793096472767352e-02,-8.096230895187600529e-02,-4.601211116530842110e-02,6.945420049893998027e-02,-1.131171203829289991e-02,-3.151063875389518987e-02,-1.448681222309900103e-02,1.027032701711524769e-02,8.976309708237918683e-02,-7.638205776808625058e-02,2.337483874311201831e-02,4.226622495925840689e-02,8.007888309917531033e-02,-1.504852261461660234e-01,1.085763280114179470e-03,-6.304935710838020617e-03,-6.265992794298229362e-02,-2.450017833602030279e-02,1.950024246798498853e-02,-1.032145888036161904e-02,3.899376543189850275e-02,-2.339840462449266356e-02,5.163202997266046201e-02,-3.157844948722735717e-02,-6.797127643858376367e-02,1.571431950641423783e-02,3.908481214622826910e-02,-1.744556827974821575e-02,-3.705140270410686894e-03,6.848189611015197131e-02,-1.400674927600683850e-01,7.753615371236248499e-02,1.211705893292264712e-02,6.056615180351191882e-03,-1.944987912592658491e-02,-1.142374922851047137e-02,-6.153237182239412739e-02,-1.135519300642891666e-01,7.862301406120006386e-02,-5.919732890983946810e-02,9.762014050443172664e-02,-3.055749769300386554e-02,1.764853144643899977e-03,4.992593945697475222e-03,2.286279375330269471e-03,3.266207862144809848e-02,-9.217642952378107823e-02,4.435148689127035165e-02,5.842964980600572761e-02,3.239773698062798496e-02,-3.229381435544822349e-02,-1.004177893615917135e-03,-2.973811520313671131e-02,5.412406489551942201e-02,3.176935317380451262e-02,5.687919555337429128e-02,5.834483996305691450e-02,-1.338407059241914984e-03,-6.749486319156966507e-02,4.669295637456835624e-02,6.266811074460063025e-02,5.593773137293060749e-02,9.530419837504865849e-03,5.153652703190177153e-02,-2.286612399876717522e-02,-8.051674007847132997e-02,-4.578003564560700900e-02,-2.775423427034191814e-02,-1.145437960940998146e-01,-9.463644762838776744e-03,-7.814968679530462370e-02,5.575857455118161249e-02,-8.855366959017728010e-03,-2.469111207723936538e-02,1.961788224990155052e-02,7.363437446132377329e-02,-5.609681717412803859e-02,5.634950819137190918e-03,-9.933398878596128023e-02,-2.194615567527940028e-02,-4.549466347727008919e-03,3.432242049329053968e-02,1.794288806258871084e-03,-1.779686475537880369e-02,-1.778895876450820729e-02,2.237556265865743230e-02,7.173598151575176496e-02,3.624288994402816849e-02,3.484410789554173715e-02,1.780200406699567611e-02,-2.571345324106212235e-02,-6.836385173107818389e-03,-1.089694555594033359e-02,-5.027784361119371631e-02,4.605896950396589501e-02,1.255408956928583397e-01,1.846055938582352729e-02,-2.948987106747371495e-02,6.952676322863346470e-02,-5.988673487915399836e-03,-3.585691239756636645e-02,1.631691095184807302e-02,5.279375513095714567e-03,-9.315810817106820463e-02,-2.981697159440801007e-02,3.493017959952982032e-02,8.951332965215465709e-04,3.621374064553889438e-02,1.921466826317997853e-02,-2.080134914835952975e-02,4.440981575698843553e-02,9.435750053264992110e-02,1.103279537813540156e-01,6.599347931702304049e-02,4.805618128215973645e-02,2.306659642365924134e-02,5.918675342854223809e-02,-1.779381652547167741e-05,1.136802738131588025e-01,1.146935490617554121e-01,-1.697505673177150329e-02,-8.022279915632869740e-02,7.729422954332661189e-02,1.632503403077269905e-02,1.420509925659429150e-02,-6.577636515118678168e-03,1.913917924131372864e-02,1.480779666228544851e-02,-3.917591211357074332e-02,-3.405308110522137222e-02,-1.247134912572745932e-02,7.678895750532051256e-03,2.767007320954800037e-02,5.899522025559481714e-02,-7.727460481860022601e-02,-2.470771883835733151e-02,3.534481247952090191e-03,5.257345956184960450e-02,9.535860626947443783e-03,5.444137468244693301e-02,4.355648838369868478e-03,3.084810165476549806e-02,2.249651918527529812e-02,6.335283706724560704e-02,3.067234001648164177e-02,9.522873392112383203e-04,-6.814484674463140712e-02,-5.761428136210686862e-02,-6.867133403376481093e-02,-1.695317052723888454e-02,-5.714767909801967555e-02,-2.690812453296492681e-03,4.737030892645116564e-02,5.563066544196804825e-02,8.784673055193439883e-02,-1.740213123423660010e-02,-4.896206418714019182e-02,7.967859264697734964e-03,1.456259208868037475e-02,-1.376856650820398528e-02,-1.071912870303421833e-01,2.142455925630718655e-02,5.010155623455742752e-02,-2.330081877174238966e-02,3.335570761593833339e-02,-6.010518817583967999e-02,-2.126220631708731351e-02,-6.476212114728353841e-03,1.290923008196835642e-01,1.289563596069013829e-01,6.126544445474046974e-02,-9.333011917425924897e-02,5.206884240650017093e-02,4.574761916190563105e-02,-2.245958335536033662e-02,3.489632706757744146e-02,1.058056478999280098e-02,-5.215696771749872562e-02,-6.839759969638541104e-02,2.888485991569544539e-02,5.734491681632519940e-03,-3.442416616376621497e-02,-5.232037494707897363e-02,-8.664132940101763880e-02,7.549115508027595157e-03,6.597023509533993246e-02,1.891752032737080771e-02,-5.428385862533463471e-04,-1.621704069058282627e-01,4.124331001404447222e-02,1.516764036376443484e-02,6.570600821109257028e-02,6.218632771493261963e-02,-7.476681059507855887e-02,1.801387912208282302e-02,1.550206374887243580e-03,4.314518964930359746e-02,-3.786393509231492094e-02,-5.324090550057060389e-02,-4.612906780134000406e-02,-3.955095611004238315e-02,-1.020225064021570809e-02,-7.977669367174410053e-02,7.890040236930825901e-02,-7.198621532899457387e-02,8.484707084296128077e-02,-4.605851049381902429e-02,1.576357980492679514e-02,-3.170332105499572284e-04,-3.560444044060585150e-02,5.215658945907267890e-02,4.930174968744014535e-02,-3.200879505602401316e-03,1.042646790192881638e-02,6.343390138429076675e-02,6.953065805184822055e-03,-4.921914747150613750e-02,-3.017968090517331170e-02,-1.533067357846762575e-02,4.704071555069994776e-02,-3.225344994539604271e-02,6.498326305452462037e-02,3.155562382326456555e-02,7.426799375116338586e-02,-5.149943887438507978e-02,-2.123773746496156190e-02,7.315570530663418128e-03,-9.564205317855904026e-03,-3.461701260708440050e-05,-3.175068697058552186e-02,-3.794166667249157521e-02,-4.692827405696585463e-02,2.531586866438239811e-02,-9.416501510018665533e-02,3.144262138774318871e-02,-8.016249281289844486e-02,1.181353173235710902e-01,-2.241121025498906197e-02,-4.283134216060241473e-02,-1.679811047297151243e-03,-9.003141333044614725e-02,6.494558608493251894e-02,-5.041455747617776956e-02,-1.221558665152605305e-01,-1.904215961532547755e-02,-8.185588258759675384e-02,2.063937114257320682e-02,8.024152082822744170e-02,5.229344209483922229e-02,4.100187408163307595e-02,5.153824289976961792e-02,-5.907159474372576310e-03,4.022088963090927373e-03,-3.826663283671204174e-02,-1.434367772432320887e-01,1.430320968253857850e-01,-1.375781761558786120e-01,-1.187027112769951237e-01,-1.080760918605967562e-02,-2.128457149156382389e-03,-3.628577964881736506e-02,2.479427226224968986e-02,-7.645248227175453770e-02,1.302496860232779663e-02,3.365463400190778047e-03,-8.185044889098926080e-02,-1.090499986935852123e-01,7.953668369685677753e-02,7.573047995690852970e-03,-4.026090106573684824e-02,-6.008671266014561224e-02,-5.818430905140008214e-02,-1.694242527945438725e-01,-5.857954244833778884e-02,3.279353034126033378e-02,-5.085108904397214746e-03,6.361709142528164732e-03,8.337788205272797515e-03,-2.126030192752184633e-02,-8.132200458958872835e-02,-1.272548296871401849e-02,-2.464319194704171420e-02,1.470643438365262616e-02,2.280073835038779959e-02,-2.146310265442444645e-02,3.309681119439021602e-02,-3.709616925841104779e-02,4.514529067452914546e-02,-1.890305674797221683e-02,6.252644896927180874e-03,2.039880617753967243e-02,-6.650248148173848461e-02,-8.922441847820828872e-03,6.190817097018640192e-02,-7.117926910272924512e-02,1.090744193612021469e-02,-4.260200646006853664e-02,8.766794293201485289e-02,-6.219188096961722478e-02,8.350326939895934275e-02,2.279233237862252417e-02,-5.495882415470133148e-02,8.919359707431760709e-02,-3.621060805892108159e-02,-2.814007799241242253e-02,8.220999742594081727e-02,-1.311228949475220784e-01,-5.179074483154982173e-02,-3.203936632107381999e-02,-9.288199122800412655e-03,7.189999971112177868e-02,-2.786861284357268140e-02,-1.181293616472690530e-02,-5.734897529017491530e-02,-3.296244037815007633e-02,-5.819706677062298078e-02,-8.460604008917199659e-02,-1.635544404490728082e-03,3.324489847513512064e-02,2.118481695546803323e-02,2.026179375485847797e-02,8.162328127895307484e-02,-3.506543314197770045e-02,1.109854431579116243e-02,-8.036159281085378248e-02,-1.873859317605477623e-02,-1.209635036200858299e-01,-6.525015622345311031e-03,3.988009058491200076e-02,3.134126001702310788e-02,1.337898729057738134e-03,2.326953200391627258e-02,9.513116029249893413e-02,3.477516762286019078e-05,-2.679421931385924521e-02,3.718576177758205897e-02,-4.189895896924036162e-02,5.217470926073658477e-02,-2.182068014463223876e-02,-4.133130638893027509e-02,-3.568916833347527545e-02,5.147575837898354933e-02,-3.017983765284419292e-02,3.512957300392835491e-02,2.143010017119124574e-02,1.561880067688864969e-02,1.139190597663274421e-02,4.755765352754703912e-02,-3.089466616216096986e-02,1.235390841019577170e-02,-5.559857771084556616e-02,-4.549064680959411487e-03,7.249869683511862839e-02,-2.954457471146088726e-02,-6.396822611951136217e-02,-4.647339318473027794e-03,-1.765938126373207268e-02,-7.986283225232216829e-04,4.620531047514075257e-02,-1.072357272624972074e-01,1.786759742584119459e-02,-1.423891331434278852e-02,-9.232913856607648240e-02,3.954064996407268689e-02,2.400717241621740453e-02,-2.283492975642593958e-02,3.147734389331639099e-02,2.322145296935491238e-02,-3.263351482611703824e-02,2.200574046270931117e-02,-2.804297299414361400e-02,-1.541495685539426286e-01,3.317379212550550238e-02,3.689199298178524183e-02,2.618528439912535394e-02,4.204605409917913650e-02,-3.435161162610624042e-02,3.290926464982969757e-02,7.767261239645908283e-03,-1.012460002898187515e-02,9.821768406127549811e-03,-2.292383291633517950e-02,5.329454052398346214e-02,2.584466702603884294e-02,8.797028134297753266e-02,1.100251142582740239e-02,1.210663440705494510e-02,1.230358384760246587e-01,-1.487036822831195107e-02,-7.902825487260276005e-02,-5.839856105399279795e-02,5.732407002078306404e-03,6.271738050217422200e-02,8.309221098667148031e-02,7.160843308980417710e-02,-1.123122863428802944e-02,-2.728015049856187882e-02,-9.303986812249651420e-03,-2.479598100773794042e-02,-1.338952877912575473e-02,-3.404889868080099302e-02,-3.768211096636365359e-02,2.969827899618055281e-02,3.853826577679374688e-03,-3.203270147447573324e-02,-4.114115824291079970e-02,-3.780557046806185678e-02,5.331821337265425266e-03,1.044870481012386172e-02,6.119226962091678379e-02,2.012193836969083938e-02,-2.173982164146037992e-03,-6.542016804434966359e-02,-7.307923801197097058e-02,7.123817384598879476e-02,2.570688818878282683e-02,5.988490589794001791e-03,4.675411414740090338e-02,-7.080398688942379781e-02,2.029658402092737388e-02,-6.464894314004446252e-02,7.037719503578916680e-02,-4.347362074286592604e-02,7.063302283179253953e-03,6.478438745799217947e-03,-3.025574006344188341e-02,-2.216576631587335866e-02,-7.679077847511119048e-02,8.065353276694749163e-02,-3.558462963016530145e-02,-8.194789447373630742e-02,6.592202132753552379e-02,5.209219984921001703e-03,-4.076698722106516376e-02,1.572700561813573233e-02,7.466631340330727451e-02,-5.061893129918029061e-02,3.873704667126577628e-02,-1.243225184119823960e-02,-1.993152434988505403e-02,6.645668387138189970e-02,-9.108442902833290000e-02,1.891378152408839525e-02,2.061648708134134617e-02,2.783471506861963374e-02,-1.030354565361630420e-01,-2.673409943092096633e-02,-7.345904256826318868e-02,3.458095485687067393e-03,-3.833973351287053161e-02,-7.603222163331063710e-02,-2.015307069009414365e-02,-4.997367444835220524e-02,4.231605601946459433e-02,3.607343145288684216e-02,1.145653995679781767e-01,-8.025671483241178517e-02,1.538478492099223070e-02,-1.858821717999968701e-04,6.426059784354129500e-02,-9.192610590611301202e-02,-1.495650323285337494e-02,3.714373720040991395e-02,1.202803380587288626e-02,-4.798505001658404101e-03,1.426470211543408306e-01,-6.862580432904545613e-02,8.142873160394357990e-02,-1.016374411474464390e-01,9.704814524932731112e-02,-4.771107829924189393e-03,-1.529491858194031257e-03,-4.114637716626272368e-02,3.902611659307136244e-02,2.123829557123833520e-02,1.579891187683097123e-02,1.785828683007709833e-02,-8.671124565106293203e-02,1.753386894188001862e-03,1.123229124351754205e-01,-1.103573618678265200e-01,5.474521634130460890e-02,6.247208466971496815e-03,2.050977104360151085e-02,2.686356560638735250e-02,-1.960803027168303223e-02,3.255704519947496406e-02,9.409757629174490823e-02,2.940580878466877643e-02,-1.360453030300203328e-02,-4.394719040461196949e-03,8.808244420103876829e-03,5.961069889305282976e-02,3.073466045120947301e-02,9.458864395812840997e-02,-1.331647789368280155e-02,-1.463394747319075179e-02,9.917795569385224816e-03,1.125408939811463893e-01,-7.887592255215294945e-02,5.860321998175451082e-03,-6.701197822452410746e-02,-1.483717808072392485e-03,-6.485003434423666779e-02,-2.183639507191538140e-02,1.102612542563917615e-03,-1.964842879029378084e-02,7.991739182638184225e-02,8.882083940131586808e-02,3.879587659534106808e-02,9.947264259998428101e-03,3.154745692583490330e-02,-8.250502201621182693e-04,4.186650296946965027e-02,-3.271916769358249044e-02,7.475694274161102937e-02,-2.040423704438772828e-02,3.767677841514301823e-02
